,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,Z1
0,0,211246.8468468469,2.5,1.05971288314382,4.602208889372612,0.2904861710322069,0.3180815271793225,77.11174921479585,11.720997821734583,572.5,0.8500000000000002
1,1,229524.1241241241,2.5,1.0442227681060905,4.581284839176718,0.3089133919512524,0.4488992460515854,65.85502861163636,4.6268098451621515,586.0,0.8500000000000002
2,2,247801.4014014014,2.4219219219219217,1.0254743944674716,3.83262705949352,0.38452406531750477,0.6228694138239712,48.86544339939674,-0.007170241641847717,599.5,0.8500000000000002
3,3,269734.13413413416,2.2997997997998003,1.0162885177825631,3.0768843691096164,0.4582408357980286,0.7757188441093017,31.670811874869127,-0.003234146021727182,613.0,0.8500000000000002
4,4,291666.8668668669,2.282782782782783,1.0157109302823157,2.9811512308945045,0.45264955171595994,0.8303812828950137,24.698824051213688,0.017251042363071414,626.5,0.8500000000000002
5,5,317255.05505505507,2.2687687687687688,1.015231270206192,2.910148923968946,0.4487625465776182,0.8439659629942904,22.916485292493498,-5.4316632591062405e-05,640.0,0.8500000000000002
