,Index,Z1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,P1,T1
0,0,0.5,1.6304304304304302,1.0358342747484979,1.9512666118849369,0.38064947985430814,0.9483030707051865,9.897435541075723,0.003198934066502483,2326800.0,543.7875751503007
1,1,0.55,1.7382382382382382,1.0387983029435452,2.10625741705295,0.379589634283815,0.9339609320847378,11.911790333723868,-0.006541796950380177,2326800.0,550.8016032064128
2,2,0.6000000000000001,1.8405405405405406,1.0403477861829933,2.2294385245165182,0.3844029067513391,0.9219182244128993,13.404252901833976,-0.015884317126557083,2326800.0,559.8196392785571
3,3,0.6500000000000001,1.9348348348348348,1.0405915293011923,2.314501515828234,0.39490961591139323,0.9128209029866856,14.374601522842264,0.010437082668843379,2326800.0,571.8436873747495
4,4,0.7000000000000002,2.012812812812813,1.0394159588434122,2.356246635211525,0.40707786898810133,0.9078154973732719,14.75338847776649,-0.00032936848378707623,2326800.0,586.87374749499
5,5,0.7500000000000002,2.077777777777778,1.037024520653034,2.35662524212482,0.4197638607769154,0.9062554656203373,14.657848350797279,-0.009988884114427388,2326800.0,607.4148296593187
6,6,0.8000000000000003,2.125425425425426,1.0339254608028399,2.3226408198406654,0.4299620942602525,0.9076049136468144,14.20562128044372,0.0008096951205285669,2326800.0,634.4689378757514
