,Index,Z1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,P1,T1
0,0,0.5,1.5644644644644643,1.0191576399364153,1.7847218601239114,0.3935357759631348,0.9613316701008473,7.621816947085732,-0.018215903303123584,1886101.4985266433,627.6553106212425
1,1,0.55,1.6648148148148147,1.0211409269164549,1.931440113017637,0.3868514219342771,0.9483737594571188,9.6136614864564,-0.01655193651918229,1886101.4985266433,635.6713426853707
2,2,0.6000000000000001,1.7695195195195195,1.0225976671713821,2.0640338602111012,0.3862774788247028,0.9356737470449809,11.354049763456654,0.01762647458737205,1886101.4985266433,646.0921843687374
3,3,0.6500000000000001,1.8668668668668666,1.0231433207721614,2.1684841505022545,0.39060146802831314,0.925656226641428,12.56367695471649,0.0028987659770878206,1886101.4985266433,658.9178356713427
4,4,0.7000000000000002,1.9523523523523523,1.0230415386706122,2.236505223689564,0.399824038360032,0.9186596240992657,13.281694542504468,0.024429843241596794,1886101.4985266433,674.9498997995993
5,5,0.7500000000000002,2.0286036036036035,1.0220649691006563,2.270299184828968,0.4116631670419657,0.9147952715410841,13.528948947206478,0.004981003600312624,1886101.4985266433,696.5931863727455
6,6,0.8000000000000003,2.086786786786787,1.020559658618982,2.2667882921368956,0.42284562196841335,0.9139801857986299,13.38152199233455,-0.008532391867734046,1886101.4985266433,723.8476953907816
