,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,G1
0,0,839520.9418837675,2.379279279279279,1.0709606483571317,4.572035173962734,0.417633498028445,0.7086638351125556,40.09443032895327,-0.0022090457124985157,487.5,0.7500000000000001
1,1,953179.759519038,2.307207207207207,1.0622177644435775,3.9121807195795477,0.4186743215735164,0.7592210899548373,34.25578507503725,0.012889645066401095,501.0,0.7500000000000001
2,2,1093067.5350701404,2.2477477477477477,1.056953716448041,3.5302819120875357,0.41407996920651,0.7954796840277464,29.888154055266057,0.0004962265363197083,514.5,0.7500000000000001
3,3,1267927.254509018,2.189189189189189,1.0531279381600855,3.237999837527436,0.41058516947826096,0.8242469500853714,26.317239418206128,0.013041725646372522,528.0,0.7500000000000001
4,4,1512730.861723447,2.1189189189189186,1.0499382315585646,2.974967471978657,0.40540706795706605,0.8514225426978772,22.87646385718479,-0.010318068189543296,541.5,0.7500000000000001
5,5,1842050.0,2.0324324324324325,1.0462741491652305,2.676031835677203,0.399823746551854,0.8804489622301785,19.032911818974842,0.014590182165297913,555.0,0.7500000000000001
