,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,G1
0,0,1361185.771543086,2.0645645645645643,1.0659416420153491,3.6604460498319287,0.331132671580139,0.7966910015700296,31.278563859079668,-0.01428068539726291,510.0,0.6
1,1,1466101.6032064129,2.014114114114114,1.0615544450518732,3.3610129339067107,0.3409043255304394,0.8225923615166454,28.021896802600992,-0.003525384956639416,516.0,0.6
2,2,1594332.0641282564,1.9510510510510513,1.0570988986392198,3.0652580503263045,0.34818674493102275,0.8491619607872735,24.594648705346614,0.0075974725466317105,522.0,0.6
3,3,1769191.7835671343,1.8561561561561561,1.0516217607956786,2.723248105704015,0.35393750963060305,0.880991595071577,20.358921358815163,-0.00212679985345287,528.0,0.6
4,4,1842050.0,1.8687687687687689,1.0495657760054111,2.640125349434179,0.3639366485355726,0.8877112353510628,19.11464961020955,0.011778651543743876,534.0,0.6
5,5,1842050.0,1.9324324324324325,1.049127414723418,2.680133040085738,0.3752703261190527,0.8828571548343864,19.388321190408274,0.012018634210768696,540.0,0.6
