,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,G1
0,0,751812.7645143418,2.3133333333333335,1.0545277745170876,5.600941150780981,0.2752392001068565,0.659645005779548,46.494225052109776,0.7881224401009244,570.0,0.65
1,1,802029.6094507797,2.2807674341007673,1.0493865994752545,5.172385026724428,0.2849908778168739,0.6953659898282043,42.59979741622155,-0.010070576421133327,576.5,0.65
2,2,852246.4543872176,2.2433166499833166,1.045774873384531,4.673170070766469,0.3086795232975015,0.7266281897550452,39.05987416979804,-0.009306194073173138,583.0,0.65
3,3,910832.7734797286,2.201795128461795,1.04264135587772,4.256607415491457,0.324298873204308,0.7552073586759656,35.74166902146466,-0.01722586938819268,589.5,0.65
4,4,977788.5667283126,2.157017017017017,1.0399567928469198,3.8957953804527303,0.33575768355632074,0.7814616247934606,32.61222808693212,0.016627100869649386,596.0,0.65
5,5,1053113.8341329694,2.1114247580914247,1.037439947257762,3.5887434027831704,0.3434813701372175,0.8058991349382935,29.6088416100413,-0.00124768492859769,602.5,0.65
