,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,G1
0,0,227325.71740043425,2.283703703703704,1.0210395091288278,2.667853690943251,0.451314042477303,0.8510877664304468,21.65572520837249,0.03719552020583161,520.0,0.9000000000000002
1,1,260803.6140247262,2.280740740740741,1.0203937852166465,2.6573685271974155,0.45027549795387883,0.8703950306012405,19.067139696956986,-0.018759905913816412,539.0,0.9000000000000002
2,2,302650.9848050912,2.277777777777778,1.0200886477525404,2.6549020289080887,0.44949412776146075,0.8711140295961275,18.98087861146776,-0.019849450463371145,558.0,0.9000000000000002
3,3,347288.1803041471,2.2733333333333334,1.019776633004976,2.641674182615661,0.44852118568809507,0.8728798349827149,18.748411728044942,0.0003910993800250123,577.0,0.9000000000000002
4,4,400294.849959276,2.268888888888889,1.0194531453313307,2.6314559942942193,0.44740995103246406,0.8744860478062382,18.53990700217098,-0.015629326313506303,596.0,0.9000000000000002
5,5,461670.993770478,2.2629629629629635,1.019314230793022,2.6164576622954687,0.4463119851577757,0.8762738590279289,18.308078315564305,0.014820896838165109,615.0,0.9000000000000002
