,Index,P1,P2/P1,T2/T1,D2/D1,M2/M1,Pt2/Pt1,Y,diff,T1,G1
0,0,324969.5825546191,2.461134467801134,1.0431126377854125,3.9477468139127025,0.3566078531492772,0.6316518259020673,47.809616371810606,-0.007944774479008768,530.0,0.8500000000000002
1,1,369606.7780536751,2.320940940940941,1.0257565458408333,3.085714724000304,0.4620236342980224,0.7808306240378603,30.89554751210854,0.006322562664137998,546.5,0.8500000000000002
2,2,419823.622990113,2.308808808808809,1.0250889060009987,3.0352850580724566,0.45723285614561043,0.8187494915005885,26.11572300320539,0.010897421650366824,563.0,0.8500000000000002
3,3,478409.942082624,2.2966766766766766,1.024513974625209,2.990790909884377,0.45290697437762856,0.8315690871270593,24.47546747373603,-0.0009966948907904468,579.5,0.8500000000000002
4,4,545365.735331208,2.2831965298631967,1.0239640310723448,2.9411852529690297,0.44881367020572815,0.8410899982593215,23.25103524613459,-0.011238066385322423,596.0,0.8500000000000002
5,5,626270.6521732468,2.2683683683683684,1.0235411938996506,2.8937726857417547,0.4449312947246904,0.848695728617577,22.276153655845693,-0.023118468752041578,612.5,0.8500000000000002
